wl	p
13.999999999999998	0.17760158129148568
13.980427401637705	0.222670747518844
13.960909453530116	0.23292990922554446
13.941445927106153	0.20857562741581404
13.92203659506762	0.21917131668844747
13.902681231380337	0.20104303707834117
13.883379611265369	0.2027311492641387
13.864131511190335	0.20598070743148558
13.844936708860759	0.2068953557611885
13.825794983211534	0.22475363230366963
13.80670611439842	0.20064449599518813
13.787669883789636	0.21521054767065123
13.768686073957513	0.2110591180272723
13.7497544686702	0.2182955565163599
13.730874852883483	0.20419383477771227
13.712047012732613	0.22295690412194066
13.693270735524255	0.20632172331881748
13.674545809728462	0.22834923118888664
13.655872024970737	0.18857395894010728
13.637249172024156	0.21723211748788077
13.618677042801554	0.18442415736791803
13.600155430347773	0.18333505368099137
13.581684128831975	0.2101256742080659
13.56326293354001	0.2050545341595903
13.544891640866872	0.22216932789239796
13.526570048309177	0.2342773719521084
13.508297954457735	0.22420878230955624
13.490075158990171	0.23397093763329424
13.471901462663586	0.21061653700667612
13.453776667307322	0.18563630299154357
13.435700575815737	0.20791637756680795
13.417672992141076	0.18954277649810647
13.39969372128637	0.22912275250060726
13.381762569298411	0.19618482427893388
13.363879343260784	0.17320185888325357
13.346043851286938	0.22354140741277553
13.328255902513328	0.21533968782557908
13.310515307092603	0.21546964193601292
13.292821876186858	0.19354006295582096
13.275175421960931	0.20822420286848395
13.257575757575756	0.19501255731049594
13.240022697181766	0.1778330495302661
13.222516055912353	0.19168292099427178
13.20505564987738	0.22428347934743595
13.187641296156743	0.17528971788585873
13.170272812793977	0.1712602609526169
13.152950018789928	0.23401122540630492
13.135672734096453	0.23337089065513122
13.118440779610193	0.1728668958587911
13.101253977166383	0.17728490832019198
13.084112149532707	0.2165892233121039
13.06701512040321	0.1637143817274029
13.049962714392244	0.16665955887716585
13.032954757028484	0.1856475281739828
13.015991074748975	0.16824078079642232
12.999071494893219	0.16576555549706046
12.982195845697328	0.21404252618527778
12.9653639562882	0.173698172142251
12.948575656677765	0.1641086881268974
12.931830777757249	0.22199999317072536
12.915129151291511	0.16310909987200678
12.898470609913396	0.17680990609487118
12.881854987118144	0.17711229276342344
12.865282117257856	0.1814509701620044
12.848751835535975	0.18757412723616465
12.832263978001833	0.171775684388703
12.81581838154522	0.16513361471725238
12.799414883891021	0.18540276401591266
12.783053323593862	0.1651522279184456
12.766733540032826	0.1549618999442193
12.750455373406192	0.1653606698290398
12.734218664726214	0.17084989901213102
12.718023255813952	0.1648390511076928
12.701868989294137	0.1910776413889994
12.685755708590067	0.17870468194030878
