wl	p
5.0	1.323473479038367
4.997501249375312	1.3031256900680437
4.995004995004995	1.316476252893549
4.992511233150275	1.3458622093055268
4.99001996007984	1.3399451952300099
4.987531172069825	1.3302454094018257
4.985044865403789	1.30742433811687
4.9825610363726955	1.3280036359772398
4.9800796812749	1.324587948034305
4.977600796416127	1.324178676769858
4.975124378109452	1.3212174435907182
4.972650422675286	1.3254955037406237
4.970178926441352	1.328029942373513
4.967709885742672	1.3196357813264494
4.965243296921549	1.3376641004982772
4.962779156327543	1.3240661115394319
4.9603174603174605	1.3172068764434353
4.957858205255329	1.3102046589620473
4.955401387512389	1.3233983687094055
4.952947003467063	1.3095196533041715
4.9504950495049505	1.299099932871294
4.948045522018803	1.3122670982082856
4.945598417408506	1.3060171794443618
4.9431537320810675	1.3271826452200013
4.940711462450593	1.3122074478111088
4.938271604938271	1.3255835001842207
4.935834155972359	1.3474026677015418
4.93339911198816	1.3208816109312753
4.930966469428007	1.33366961030426
4.928536224741252	1.3213889358406192
4.926108374384236	1.3370003299989888
4.923682914820286	1.2999978071073879
4.921259842519684	1.3226144108346225
4.918839153959666	1.3341095363661022
4.916420845624385	1.3267801174359022
4.914004914004914	1.3234603326011298
4.911591355599214	1.3348228351294096
4.909180166912125	1.3388172157973033
4.906771344455348	1.3219154634227466
4.904364884747425	1.308136601936183
4.901960784313725	1.3340078816069854
4.899559039686428	1.3344510682058404
4.8971596474045045	1.3200052015448183
4.894762604013705	1.3674778620617052
4.892367906066537	1.3317304548650908
4.889975550122249	1.3457376824199263
4.887585532746823	1.322045360272975
4.885197850512945	1.3209508687973113
4.8828125	1.3440491977783928
4.880429477794046	1.3404265535001199
4.878048780487805	1.3460120636146256
4.875670404680643	1.3260336587495805
4.873294346978557	1.3210944410428362
4.870920603994155	1.3350070217819954
4.868549172346641	1.3366436021361263
4.8661800486618	1.328021323087746
4.863813229571984	1.3272973054225816
4.861448711716091	1.3196378346852704
4.859086491739553	1.3498611667649036
4.856726566294317	1.3117817529200577
4.854368932038835	1.337092465136786
4.85201358563804	1.3300603938075137
4.849660523763336	1.3280423252932219
4.847309743092583	1.3194395184996257
4.844961240310077	1.3307659441454092
4.842615012106537	1.36546212436546
4.84027105517909	1.3269415649557443
4.837929366231252	1.338623770159721
4.835589941972921	1.3220293525310036
4.833252779120348	1.3349714444025427
4.8309178743961345	1.347602128424183
4.8285852245292125	1.3390895713011717
4.826254826254826	1.342592631090487
4.82392667631452	1.3578080553052756
4.821600771456123	1.3457129061891007
4.8192771084337345	1.33230536000946
4.816955684007707	1.3198842904163715
4.814636494944631	1.3319292151196018
4.8123195380173245	1.329270291230923
4.81000481000481	1.3460631894380881
4.8076923076923075	1.3164803874310123
4.805382027871215	1.319785346970004
4.803073967339097	1.36747786595542
4.8007681228996635	1.3066158955185991
4.798464491362764	1.3313711951679008
4.796163069544364	1.3591332074879396
4.793863854266538	1.3152378258100152
4.791566842357451	1.3096870637439078
4.7892720306513406	1.324037897902583
4.786979415988511	1.3344625531396437
4.78468899521531	1.3310374734155546
4.782400765184122	1.3317367932260962
4.780114722753346	1.3283548007560901
4.777830864787386	1.326365927228543
4.775549188156638	1.3415505075963026
4.77326968973747	1.3336955698182462
4.770992366412213	1.3386442966398244
4.768717215069146	1.3294998586033204
4.7664442326024785	1.339975755673745
4.764173415912339	1.3485543306735486
4.761904761904762	1.3250035100383342
4.75963826749167	1.3501658506658738
4.757373929590866	1.3343578099025306
4.75511174512601	1.3362716743130438
4.752851711026616	1.3603183667390364
4.750593824228028	1.3379385580879533
4.748338081671415	1.3202010865172102
4.746084480303749	1.3434487326211995
4.743833017077798	1.3175647809831
4.74158368895211	1.3259974436459583
4.7393364928909945	1.3270743577371598
4.737091425864519	1.305499723034678
4.734848484848485	1.3189498430019646
4.7326076668244195	1.3334653745958625
4.7303689687795645	1.3310934724813095
4.7281323877068555	1.338439126822032
4.725897920604915	1.310684007812543
4.7236655644780345	1.3413809029867547
4.721435316336166	1.3439061675627635
4.719207173194903	1.3506236328008199
4.716981132075471	1.3270719552304968
4.714757190004715	1.3209377364694983
4.71253534401508	1.3035937467411982
4.710315591144607	1.3484481905343375
4.708097928436912	1.3259556134736723
4.705882352941176	1.3501199605825618
4.703668861712135	1.3197976102179578
4.701457451810061	1.3582331001775059
4.6992481203007515	1.3535294335825068
4.697040864255519	1.3117727202169622
4.694835680751173	1.3212394017315028
4.692632566870014	1.3674778659554143
4.690431519699812	1.3494962373491861
4.6882325363338015	1.3553679056468626
4.686035613870665	1.3116880807798268
4.68384074941452	1.3314788437410563
4.681647940074906	1.330705837538675
4.679457182966776	1.3061074972407576
4.677268475210477	1.3117671845739731
4.675081813931744	1.3300469607939118
4.672897196261681	1.3123537590423422
4.670714619336758	1.3211793257225473
4.6685340802987865	1.3338026550398652
4.666355576294913	1.3298667559668562
4.664179104477612	1.3256722062355633
4.662004662004661	1.3104368252871956
4.659832246039143	1.36747786595542
4.657661853749418	1.3172749482704198
4.655493482309124	1.3181983728660005
4.653327128897161	1.319343296282513
4.651162790697675	1.3133454770615633
4.6490004649000465	1.363258602877781
4.646840148698884	1.3071746709795289
4.644681839294008	1.3182207514277164
4.642525533890436	1.319960559183578
4.640371229698376	1.3360901689955242
4.638218923933209	1.325594558311318
4.6360686138154845	1.367079806644112
4.633920296570898	1.3251081067353425
4.6317739694302915	1.312011520107335
4.62962962962963	1.3399223632078183
4.627487274409995	1.3048069402381341
4.6253469010175765	1.365894755719897
4.6232085067036515	1.3252763471373
4.621072088724584	1.3155832778452887
4.618937644341801	1.32892796870253
4.616805170821791	1.358745073811086
4.614674665436087	1.3119290328749498
4.612546125461254	1.3429466987420426
4.610419548178884	1.3323487736967994
4.6082949308755765	1.3239953246490437
4.606172270842929	1.3384565192385431
4.6040515653775325	1.3105445656749846
4.601932811780948	1.3286392261019775
4.599816007359705	1.3644688921071881
4.597701149425287	1.324594022049651
4.595588235294118	1.3275183969605753
4.593477262287552	1.3266638613593238
4.591368227731864	1.3201439111633806
4.5892611289582375	1.3094138435922722
4.587155963302752	1.3315857561631856
4.585052728106373	1.336900668413903
4.582951420714941	1.3268613334361914
4.580852038479157	1.3366300521313343
4.5787545787545785	1.3616219248482029
4.576659038901602	1.3612504011664401
4.574565416285452	1.3674778659550855
4.572473708276178	1.3628125326563039
4.570383912248628	1.3413128941536956
4.568296025582457	1.3561100783427584
4.566210045662101	1.3499480984696859
4.564125969876768	1.3597153556561403
4.562043795620438	1.3551881047614849
4.559963520291837	1.343868199459065
4.557885141294439	1.3487325478733765
4.555808656036446	1.3447037324309747
4.553734061930783	1.3093032955404142
4.551661356395084	1.3624589573460146
4.5495905368516825	1.3376281841963094
4.547521600727603	1.3657505902543976
4.545454545454546	1.3447545526341431
4.543389368468877	1.3322675291953756
4.541326067211625	1.3126822549176118
4.539264639128461	1.3319276332903491
4.537205081669692	1.3260687623111125
4.535147392290249	1.3174751660422792
4.533091568449683	1.3236160725811723
4.531037607612143	1.3353735064110768
4.528985507246376	1.3550971928264113
4.526935264825712	1.3196590840576603
4.524886877828054	1.33474267412464
4.522840343735866	1.3233658498575562
4.520795660036166	1.3674068185425248
4.518752824220515	1.3474130921725456
4.5167118337850045	1.3143943454521407
4.514672686230249	1.3300424430472708
4.512635379061371	1.3674511997846348
4.510599909788001	1.36037162354655
4.508566275924256	1.320748464691596
4.506534474988733	1.3234352134965486
4.504504504504505	1.3400403444667397
4.502476361999099	1.330878102311869
4.5004500450045	1.3500410066762747
4.49842555105713	1.336669020016787
4.496402877697841	1.3659559292848145
4.49438202247191	1.3378912475878504
4.49236298292902	1.3289641504958019
4.49034575662326	1.325602745802479
4.488330341113106	1.3535933191073053
4.486316733961417	1.3415937655106578
4.484304932735426	1.3310584001800347
4.482294935006723	1.3421733107336309
4.480286738351254	1.3527991904492136
4.478280340349306	1.3620026471180975
4.476275738585497	1.3269597804072992
4.47427293064877	1.351263646894227
4.472271914132379	1.3560423622112008
4.470272686633884	1.3308787825520796
4.468275245755138	1.3279065095255602
4.466279589102277	1.3323393651762796
4.464285714285714	1.341966716191201
4.462293618920125	1.3235835202055006
4.460303300624442	1.3387726528347736
4.458314757021846	1.3318515266807736
4.45632798573975	1.3209497798998948
4.4543429844097995	1.3320962150405735
4.452359750667854	1.3456308967628383
4.450378282153983	1.3303532747429958
4.448398576512456	1.3307305483569132
4.446420631391729	1.3373797665385616
4.444444444444445	1.36300751549061
4.4424700133274095	1.359181760930507
4.440497335701599	1.3444515566123236
4.438526409232135	1.3378969815481616
4.436557231588287	1.3260850648145401
4.434589800443459	1.3594345157311911
4.4326241134751765	1.3436497301868326
4.430660168365086	1.3161810295454233
4.428697962798937	1.34847704664511
4.426737494466578	1.332621383596276
4.424778761061947	1.3646043752895136
4.42282176028306	1.3235725987747609
4.420866489832007	1.3574706666628227
4.418912947414936	1.3318952890350242
4.416961130742049	1.3315854416554849
4.415011037527593	1.3281262448143443
4.41306266548985	1.318402775791368
4.411116012351124	1.325142865911841
4.409171075837742	1.3672436705648157
4.407227853680035	1.3437512424668456
4.405286343612334	1.3340154449156232
4.403346543372963	1.3653594316041846
4.401408450704225	1.3674778659472675
4.399472063352397	1.3538560018070707
4.397537379067722	1.3458375114846357
4.395604395604395	1.3579079523437743
4.393673110720562	1.3641946307948216
4.391743522178304	1.3384946035626972
4.389815627743634	1.3646614732382365
4.387889425186485	1.3655266473615333
4.385964912280701	1.3378612642122178
4.384042086804033	1.3475706485103618
4.382120946538124	1.3366227401127264
4.380201489268506	1.3525483315537215
4.378283712784588	1.3631385667380012
4.3763676148796495	1.3316996378303005
4.374453193350831	1.339611959402186
4.3725404459991255	1.354988273175824
4.370629370629371	1.3506504298817614
4.36871996505024	1.3310043171330677
4.366812227074235	1.3671609679365422
4.364906154517678	1.3526562276768361
4.363001745200698	1.3227002564825414
4.361098996947231	1.3360181073054354
4.359197907585004	1.3337472859706145
4.357298474945534	1.3234011527394796
4.355400696864112	1.3647826748219327
4.3535045711797995	1.3452528080086086
4.351610095735422	1.3348264581030722
4.349717268377555	1.3666677712160546
4.3478260869565215	1.3341935008737533
4.34593654932638	1.3674778659538307
4.344048653344917	1.367031293246471
4.342162396873643	1.344385382701188
4.340277777777778	1.3460752795877284
4.3383947939262475	1.364433216500481
4.336513443191674	1.3342768067615127
4.334633723450368	1.340483634379156
4.332755632582322	1.3380701776974047
4.330879168471199	1.3429264512059815
4.329004329004329	1.36747786595542
4.327131112072696	1.3524266280922976
4.325259515570934	1.3247866371995103
4.323389537397319	1.364521198500283
4.32152117545376	1.3674674125583808
4.319654427645788	1.3674098499446738
4.317789291882556	1.3579641103247388
4.315925766076823	1.3627855183573514
4.3140638481449525	1.3674747165338912
4.3122035360068995	1.3559387318489453
4.310344827586206	1.3511133309764787
4.308487720809996	1.3510071255169591
4.306632213608958	1.3287547575464305
4.304778303917348	1.3389735845333663
4.3029259896729775	1.365347075411611
4.301075268817204	1.3480513170042325
4.299226139294927	1.36747786595542
4.297378599054577	1.3383287838458962
4.29553264604811	1.3642400836133728
4.293688278231	1.3314242610278195
4.291845493562231	1.36465780171569
4.29000429000429	1.363285441717485
4.288164665523156	1.3649928571011645
4.286326618088299	1.367477865944949
4.284490145672665	1.3308165683013584
4.282655246252676	1.367474328040702
4.280821917808219	1.3554524740890301
4.278990158322635	1.3547637580317002
4.27715996578272	1.3577201573435926
4.275331338178709	1.3554171701013404
4.273504273504273	1.3589252134717054
4.271678769756514	1.33703849061479
4.269854824935952	1.3435772287014673
4.2680324370465215	1.3477490265703458
4.266211604095563	1.3665973546459114
4.264392324093817	1.367477865955165
4.262574595055414	1.3535884566863343
4.260758414997869	1.346719493046175
4.258943781942079	1.3299127100236299
4.257130693912303	1.36747786595542
4.25531914893617	1.3258440845806216
4.253509145044662	1.3674778659432993
4.2517006802721085	1.3672039472337174
4.249893752656184	1.3373574141203373
4.248088360237893	1.3428470309530094
4.246284501061571	1.3343138060861237
4.244482173174872	1.3492805414344495
4.242681374628765	1.3671096521978603
4.2408821034775235	1.3242823877677594
4.23908435777872	1.36747786595542
4.23728813559322	1.3336797075860685
4.235493434985176	1.3195023898282456
4.233700254022015	1.324470846421282
4.231908590774439	1.3312986176142232
4.230118443316413	1.3349707379051108
4.2283298097251585	1.3265710674352824
4.22654268808115	1.3275381142121363
4.224757076468102	1.3236736219027674
4.222972972972973	1.3425522653642894
4.221190375685944	1.3594371170683357
4.219409282700422	1.3261202832115553
4.217629692113032	1.367290725000554
4.2158516020236085	1.317748999845625
4.214075010535187	1.3214983452794657
4.212299915754001	1.327008050212706
4.2105263157894735	1.3264080015416357
4.2087542087542085	1.3553541327543313
4.206983592763988	1.3674778659533215
4.205214465937763	1.327152421144979
4.203446826397646	1.330735660846297
4.201680672268907	1.3229926569601094
4.199916001679966	1.320179654918931
4.198152812762384	1.3057471555062574
4.19639110365086	1.3244112378603394
4.194630872483222	1.3216915643233271
4.192872117400419	1.36747786595542
4.191114836546522	1.3176057395663112
4.189359028068705	1.320214003473588
4.187604690117253	1.3313947972665672
4.185851820845542	1.3154456267245749
4.184100418410042	1.321087681424518
4.182350480970305	1.3188135930315177
4.180602006688963	1.326727912773975
4.178854993731718	1.3058240289466285
4.177109440267335	1.3184436312937888
4.17536534446764	1.313390095883002
4.173622704507513	1.3097514959611782
4.171881518564873	1.313860253118619
4.170141784820684	1.3135075545468233
4.168403501458942	1.3058887714188632
4.166666666666666	1.3106975802057554
4.164931278633903	1.3069707279857172
4.163197335553705	1.2905502443907695
4.161464835622139	1.3070458840605694
4.159733777038269	1.3259389661729044
4.158004158004157	1.330537190017268
4.156275976724855	1.300070572135322
4.154549231408391	1.323805754603169
4.152823920265781	1.3373818312561268
4.151100041511	1.3277253042972132
4.149377593360995	1.3050552235837987
4.14765657403567	1.3310240323557399
4.1459369817578775	1.2987324201319488
4.144218814753419	1.2988867781174167
4.142502071251036	1.3195187628432117
4.140786749482401	1.3046220621639142
4.139072847682119	1.3012700936337809
4.137360364087712	1.2945944706710135
4.1356492969396195	1.3241553863602935
4.133939644481191	1.3271840326465838
4.132231404958677	1.2944782111986466
4.130524576621231	1.3406706460340803
4.1288191577208915	1.3172985703914166
4.127115146512588	1.3076212996642234
4.125412541254125	1.3118813544617258
4.123711340206185	1.3016409285995707
