wl	p
5.0	1.3525114223275405
4.997501249375312	1.311801662635976
4.995004995004995	1.3437533776262554
4.992511233150275	1.3583223351750688
4.99001996007984	1.3698496431090343
4.987531172069825	1.360158480908858
4.985044865403789	1.3338998494035277
4.9825610363726955	1.3575850548832193
4.9800796812749	1.3534707254832183
4.977600796416127	1.3533211134409555
4.975124378109452	1.3498746694223813
4.972650422675286	1.3547798618918836
4.970178926441352	1.3575670258384223
4.967709885742672	1.3476268543816463
4.965243296921549	1.3473255006737717
4.962779156327543	1.3528674631748394
4.9603174603174605	1.3321703812615322
4.957858205255329	1.3309692466046823
4.955401387512389	1.347500806316329
4.952947003467063	1.3335579697950763
4.9504950495049505	1.3162173196802456
4.948045522018803	1.334955773945705
4.945598417408506	1.3271769306719459
4.9431537320810675	1.3470866878554817
4.940711462450593	1.3421181254223227
4.938271604938271	1.3318576198304761
4.935834155972359	1.3676478286678317
4.93339911198816	1.349584388881551
4.930966469428007	1.3634747073857638
4.928536224741252	1.3496976476757652
4.926108374384236	1.3537282243676423
4.923682914820286	1.3111115046241109
4.921259842519684	1.3515373376737883
4.918839153959666	1.3641547836069556
4.916420845624385	1.35606298993408
4.914004914004914	1.3524508157472432
4.911591355599214	1.3648591900605034
4.909180166912125	1.358313008601063
4.906771344455348	1.3474101366677753
4.904364884747425	1.3324208398572683
4.901960784313725	1.3640509872237117
4.899559039686428	1.3643322312121646
4.8971596474045045	1.3274342105161618
4.894762604013705	1.3822600362563544
4.892367906066537	1.3615871635359453
4.889975550122249	1.3522440251368124
4.887585532746823	1.332279194799825
4.885197850512945	1.3498218196476903
4.8828125	1.373422597309841
4.880429477794046	1.370283546919046
4.878048780487805	1.3749312690123647
4.875670404680643	1.328687691031833
4.873294346978557	1.347137082256486
4.870920603994155	1.3621864513325384
4.868549172346641	1.3603269874031416
4.8661800486618	1.3575861215560452
4.863813229571984	1.3531645835372466
4.861448711716091	1.3478872101045298
4.859086491739553	1.3696743789649124
4.856726566294317	1.334337710988534
4.854368932038835	1.3597703414386997
4.85201358563804	1.3614812332034252
4.849660523763336	1.3571049119777037
4.847309743092583	1.346303016243267
4.844961240310077	1.3533293221501042
