wl	p
5.0	1.3399359105505928
4.997501249375312	1.3091214760847052
4.995004995004995	1.3321532471133628
4.992511233150275	1.3547002428180421
4.99001996007984	1.3560411483472727
4.987531172069825	1.346771827168556
4.985044865403789	1.3226274479517428
4.9825610363726955	1.3445316596969248
4.9800796812749	1.3407612108306126
4.977600796416127	1.3406112714377147
4.975124378109452	1.3374932714813184
4.972650422675286	1.341998245329074
4.970178926441352	1.344506430999311
4.967709885742672	1.3356169721314504
4.965243296921549	1.3418123988856918
4.962779156327543	1.3403540309431767
4.9603174603174605	1.3234274668843973
4.957858205255329	1.3212964452703637
4.955401387512389	1.3357792835565767
4.952947003467063	1.3230322208033811
4.9504950495049505	1.3088495794715258
4.948045522018803	1.3244866545678202
4.945598417408506	1.3178605306121378
4.9431537320810675	1.3362856967224286
4.940711462450593	1.3281610539190587
4.938271604938271	1.3282899722850956
4.935834155972359	1.3580027395727101
4.93339911198816	1.33722032396359
4.930966469428007	1.3499997339973207
4.928536224741252	1.3373254830466268
4.926108374384236	1.3471054255763721
4.923682914820286	1.3056380206394929
4.921259842519684	1.3390516462621318
4.918839153959666	1.3505701228102711
4.916420845624385	1.3431468727277647
4.914004914004914	1.339880819128172
4.911591355599214	1.35124453659532
4.909180166912125	1.346685614296011
4.906771344455348	1.3356082643164309
4.904364884747425	1.3219939221203805
4.901960784313725	1.3504351306454356
4.899559039686428	1.3507431368683502
4.8971596474045045	1.3230985699955478
4.894762604013705	1.370641990638239
4.892367906066537	1.3481683089104612
4.889975550122249	1.349336993517215
4.887585532746823	1.3260814279717477
4.885197850512945	1.3372304824780272
4.8828125	1.3596036570237011
4.880429477794046	1.3564683848935446
4.878048780487805	1.361191719312288
4.875670404680643	1.3277215517768095
4.873294346978557	1.335478099212103
4.870920603994155	1.3496384250256879
4.868549172346641	1.3480874402488425
4.8661800486618	1.3445514094567943
4.863813229571984	1.3408368822515109
4.861448711716091	1.3357230109602107
4.859086491739553	1.3578774916196756
4.856726566294317	1.3243330166877083
4.854368932038835	1.347561342568145
4.85201358563804	1.3465846852996144
4.849660523763336	1.344109647274074
4.847309743092583	1.3344921724745205
4.844961240310077	1.3418079534733829
4.842615012106537	1.3683797266066247
4.84027105517909	1.343153748200319
4.837929366231252	1.354820907604851
4.835589941972921	1.3380551428392922
4.833252779120348	1.3492103115606253
4.8309178743961345	1.362370646476181
4.8285852245292125	1.3552527345680287
4.826254826254826	1.3576724032283798
4.82392667631452	1.368481538547613
4.821600771456123	1.3497251778921455
4.8192771084337345	1.34876945641624
4.816955684007707	1.3359546170776277
4.814636494944631	1.3483553540377702
4.8123195380173245	1.3453511659072923
4.81000481000481	1.3486923552628687
