#   Wavelength        (Rp/Rs)**2
#           um          unitless
     1.1237218   1.281592342e-02
     1.1235955   1.281506901e-02
     1.1234693   1.283823312e-02
     1.1233431   1.286981035e-02
     1.1232169   1.278412295e-02
     1.1230907   1.284146143e-02
     1.1229646   1.281331365e-02
     1.1228385   1.284681821e-02
     1.1227125   1.286861955e-02
     1.1225864   1.281797201e-02
     1.1224604   1.282055215e-02
     1.1223345   1.281582252e-02
     1.1222085   1.279966674e-02
     1.1220826   1.281525674e-02
     1.1219567   1.293087834e-02
     1.1218308   1.280149457e-02
     1.1217050   1.280996699e-02
     1.1215792   1.278817311e-02
     1.1214534   1.291793840e-02
     1.1213277   1.281034738e-02
     1.1212019   1.284042549e-02
     1.1210762   1.277747581e-02
     1.1209506   1.285759596e-02
     1.1208249   1.279699156e-02
     1.1206993   1.283219862e-02
     1.1205737   1.279756496e-02
     1.1204482   1.287575350e-02
     1.1203227   1.290470311e-02
     1.1201972   1.281138493e-02
     1.1200717   1.280200173e-02
     1.1199462   1.280010543e-02
     1.1198208   1.288440260e-02
     1.1196954   1.279829189e-02
     1.1195701   1.282749477e-02
     1.1194448   1.280266866e-02
     1.1193195   1.280107928e-02
     1.1191942   1.280960844e-02
     1.1190689   1.288170584e-02
     1.1189437   1.287216910e-02
     1.1188185   1.282267539e-02
     1.1186934   1.285406966e-02
     1.1185682   1.280543186e-02
     1.1184431   1.280389373e-02
     1.1183180   1.280457706e-02
     1.1181930   1.279210749e-02
     1.1180680   1.290310860e-02
     1.1179430   1.280806232e-02
     1.1178180   1.280778453e-02
     1.1176931   1.287247806e-02
     1.1175682   1.281174895e-02
     1.1174433   1.283309190e-02
     1.1173184   1.285031690e-02
     1.1171936   1.280132790e-02
     1.1170688   1.279486071e-02
     1.1169440   1.279814986e-02
     1.1168193   1.281172900e-02
     1.1166946   1.283928634e-02
     1.1165699   1.280984375e-02
     1.1164452   1.281540098e-02
     1.1163206   1.281981591e-02
     1.1161960   1.287531723e-02
     1.1160714   1.278999736e-02
     1.1159469   1.279184439e-02
     1.1158224   1.285207645e-02
     1.1156979   1.288258784e-02
     1.1155734   1.291442169e-02
     1.1154490   1.291038948e-02
     1.1153246   1.279736904e-02
     1.1152002   1.291092644e-02
     1.1150758   1.280403867e-02
     1.1149515   1.281322518e-02
     1.1148272   1.279827615e-02
     1.1147029   1.283432725e-02
     1.1145787   1.284546030e-02
     1.1144545   1.279890860e-02
     1.1143303   1.279323332e-02
     1.1142061   1.283703134e-02
     1.1140820   1.279031884e-02
     1.1139579   1.280858553e-02
     1.1138338   1.285138041e-02
     1.1137098   1.284545741e-02
     1.1135857   1.279297425e-02
     1.1134618   1.285958638e-02
     1.1133378   1.282068763e-02
     1.1132138   1.280157032e-02
     1.1130899   1.279853624e-02
     1.1129661   1.279859544e-02
     1.1128422   1.278997656e-02
     1.1127184   1.288831926e-02
     1.1125946   1.279915825e-02
     1.1124708   1.280219479e-02
     1.1123471   1.280819883e-02
     1.1122233   1.280640604e-02
     1.1120996   1.281012992e-02
     1.1119760   1.278952198e-02
     1.1118523   1.281235120e-02
     1.1117287   1.282859141e-02
     1.1116052   1.281244762e-02
     1.1114816   1.281531213e-02
     1.1113581   1.287037351e-02
     1.1112346   1.289435860e-02
     1.1111111   1.286619126e-02
     1.1109877   1.279202850e-02
     1.1108643   1.281039386e-02
     1.1107409   1.280796760e-02
     1.1106175   1.282093403e-02
     1.1104942   1.279445453e-02
     1.1103709   1.281647560e-02
     1.1102476   1.278995641e-02
     1.1101243   1.278582129e-02
     1.1100011   1.278541985e-02
     1.1098779   1.281695557e-02
     1.1097547   1.282960518e-02
     1.1096316   1.283393173e-02
     1.1095085   1.284541649e-02
     1.1093854   1.280951763e-02
     1.1092623   1.290951925e-02
     1.1091393   1.281636863e-02
     1.1090163   1.278752909e-02
     1.1088933   1.278440902e-02
     1.1087704   1.284669607e-02
     1.1086475   1.277804133e-02
     1.1085246   1.282426349e-02
     1.1084017   1.278399669e-02
     1.1082788   1.281345563e-02
     1.1081560   1.281931726e-02
     1.1080332   1.281331023e-02
     1.1079105   1.282890005e-02
     1.1077877   1.278500059e-02
     1.1076650   1.278551241e-02
     1.1075424   1.279162130e-02
     1.1074197   1.279912068e-02
     1.1072971   1.278493228e-02
     1.1071745   1.278971733e-02
     1.1070519   1.277222297e-02
     1.1069294   1.279521222e-02
     1.1068069   1.282773282e-02
     1.1066844   1.278883391e-02
     1.1065619   1.281494649e-02
     1.1064395   1.284944205e-02
     1.1063171   1.287077590e-02
     1.1061947   1.278780785e-02
     1.1060723   1.279561798e-02
     1.1059500   1.279318707e-02
     1.1058277   1.281316151e-02
     1.1057054   1.286493554e-02
     1.1055832   1.282080120e-02
     1.1054610   1.278699513e-02
     1.1053388   1.283462354e-02
     1.1052166   1.279466565e-02
     1.1050945   1.282080266e-02
     1.1049724   1.288178712e-02
     1.1048503   1.280812485e-02
     1.1047282   1.281840946e-02
     1.1046062   1.278440260e-02
     1.1044842   1.280070654e-02
     1.1043622   1.279579806e-02
     1.1042403   1.281399414e-02
     1.1041184   1.278221438e-02
     1.1039965   1.290605988e-02
     1.1038746   1.283462676e-02
     1.1037528   1.283131967e-02
     1.1036309   1.285377909e-02
     1.1035092   1.285050303e-02
     1.1033874   1.279328684e-02
     1.1032657   1.282221918e-02
     1.1031440   1.282766242e-02
     1.1030223   1.283661234e-02
     1.1029006   1.279545689e-02
     1.1027790   1.283781761e-02
     1.1026574   1.286438572e-02
     1.1025358   1.282114164e-02
     1.1024143   1.278015966e-02
     1.1022928   1.287133462e-02
     1.1021713   1.278493851e-02
     1.1020498   1.286719155e-02
     1.1019284   1.279246639e-02
     1.1018070   1.277684298e-02
     1.1016856   1.278857672e-02
     1.1015642   1.277931668e-02
     1.1014429   1.277002753e-02
     1.1013216   1.283535139e-02
     1.1012003   1.280656278e-02
     1.1010791   1.279540827e-02
     1.1009578   1.285531258e-02
     1.1008366   1.280794517e-02
     1.1007155   1.287783387e-02
     1.1005943   1.279323029e-02
     1.1004732   1.284128727e-02
     1.1003521   1.279590190e-02
     1.1002310   1.278746979e-02
     1.1001100   1.285372357e-02
     1.0999890   1.277952241e-02
     1.0998680   1.278664225e-02
     1.0997471   1.282118046e-02
     1.0996261   1.279130238e-02
     1.0995052   1.283828066e-02
     1.0993843   1.287775391e-02
     1.0992635   1.277159189e-02
     1.0991427   1.279405454e-02
     1.0990219   1.282475174e-02
     1.0989011   1.282825691e-02
     1.0987804   1.277407142e-02
     1.0986596   1.280682353e-02
     1.0985389   1.289268199e-02
     1.0984183   1.280276063e-02
     1.0982976   1.284888807e-02
     1.0981770   1.286056016e-02
     1.0980564   1.278829245e-02
     1.0979359   1.280320916e-02
     1.0978153   1.277864363e-02
     1.0976948   1.278083684e-02
     1.0975744   1.280254766e-02
     1.0974539   1.277283107e-02
     1.0973335   1.287438927e-02
     1.0972131   1.277905346e-02
     1.0970927   1.276997873e-02
     1.0969724   1.279219124e-02
     1.0968520   1.279171855e-02
     1.0967317   1.276395856e-02
     1.0966115   1.276583531e-02
     1.0964912   1.277458126e-02
     1.0963710   1.277619285e-02
     1.0962508   1.283597500e-02
     1.0961307   1.278059321e-02
     1.0960105   1.289040208e-02
     1.0958904   1.278839342e-02
     1.0957703   1.279840767e-02
     1.0956503   1.276970193e-02
     1.0955302   1.281753115e-02
     1.0954102   1.284289244e-02
     1.0952903   1.281845487e-02
     1.0951703   1.277428204e-02
     1.0950504   1.277607172e-02
     1.0949305   1.286938197e-02
     1.0948106   1.279042594e-02
     1.0946907   1.279540167e-02
     1.0945709   1.278104969e-02
     1.0944511   1.280168899e-02
     1.0943314   1.281314508e-02
     1.0942116   1.276691459e-02
     1.0940919   1.277293789e-02
     1.0939722   1.277854349e-02
     1.0938525   1.278004599e-02
     1.0937329   1.277600014e-02
     1.0936133   1.283466302e-02
     1.0934937   1.278372223e-02
     1.0933742   1.279132959e-02
     1.0932546   1.277024320e-02
     1.0931351   1.277597876e-02
     1.0930156   1.278555044e-02
     1.0928962   1.277949134e-02
     1.0927767   1.283812208e-02
     1.0926573   1.284740337e-02
     1.0925380   1.277847719e-02
     1.0924186   1.279878972e-02
     1.0922993   1.276876932e-02
     1.0921800   1.276723382e-02
     1.0920607   1.278727024e-02
     1.0919415   1.276449979e-02
     1.0918223   1.278719355e-02
     1.0917031   1.282896798e-02
     1.0915839   1.277672523e-02
     1.0914647   1.281175137e-02
     1.0913456   1.276457488e-02
     1.0912265   1.278452110e-02
     1.0911075   1.280431094e-02
     1.0909884   1.281711500e-02
     1.0908694   1.276546725e-02
     1.0907504   1.279586013e-02
     1.0906315   1.284751256e-02
     1.0905125   1.277972743e-02
     1.0903936   1.285293633e-02
     1.0902747   1.284058900e-02
     1.0901559   1.278649803e-02
     1.0900371   1.276485124e-02
     1.0899183   1.276319042e-02
     1.0897995   1.277950369e-02
     1.0896807   1.276646052e-02
     1.0895620   1.277279870e-02
     1.0894433   1.276974566e-02
     1.0893246   1.277224319e-02
     1.0892060   1.281118690e-02
     1.0890873   1.277393809e-02
     1.0889687   1.277336997e-02
     1.0888502   1.276320582e-02
     1.0887316   1.276897600e-02
     1.0886131   1.276764304e-02
     1.0884946   1.278929687e-02
     1.0883761   1.276294761e-02
     1.0882577   1.278173882e-02
     1.0881393   1.277912175e-02
     1.0880209   1.276874195e-02
     1.0879025   1.277425260e-02
     1.0877842   1.284239289e-02
     1.0876659   1.281116557e-02
     1.0875476   1.276258240e-02
     1.0874293   1.279360076e-02
     1.0873111   1.280065234e-02
     1.0871929   1.285828864e-02
     1.0870747   1.278044030e-02
     1.0869565   1.276970066e-02
     1.0868384   1.276720647e-02
     1.0867203   1.276743974e-02
     1.0866022   1.277869442e-02
     1.0864841   1.278001054e-02
     1.0863661   1.277486196e-02
     1.0862481   1.278184655e-02
     1.0861301   1.282643107e-02
     1.0860122   1.280596036e-02
     1.0858942   1.279468440e-02
     1.0857763   1.276247696e-02
     1.0856585   1.278511262e-02
     1.0855406   1.276907402e-02
     1.0854228   1.283278730e-02
     1.0853050   1.278425298e-02
     1.0851872   1.280468263e-02
     1.0850694   1.278795528e-02
     1.0849517   1.276379311e-02
     1.0848340   1.276872354e-02
     1.0847163   1.276433304e-02
     1.0845987   1.277816387e-02
     1.0844811   1.280231188e-02
     1.0843635   1.282231631e-02
     1.0842459   1.276596223e-02
     1.0841284   1.277544683e-02
     1.0840108   1.278342006e-02
     1.0838933   1.279350301e-02
     1.0837759   1.276549862e-02
     1.0836584   1.277428948e-02
     1.0835410   1.278859244e-02
     1.0834236   1.277146318e-02
     1.0833063   1.277343937e-02
     1.0831889   1.276211322e-02
     1.0830716   1.276205667e-02
     1.0829543   1.276589397e-02
     1.0828370   1.276189743e-02
     1.0827198   1.276282013e-02
     1.0826026   1.276405879e-02
     1.0824854   1.278514831e-02
     1.0823682   1.276312155e-02
     1.0822511   1.284805395e-02
     1.0821340   1.277726657e-02
     1.0820169   1.276407291e-02
     1.0818998   1.277585398e-02
     1.0817828   1.276236194e-02
     1.0816658   1.276229551e-02
     1.0815488   1.278718063e-02
     1.0814318   1.277690652e-02
     1.0813149   1.278557691e-02
     1.0811980   1.279460883e-02
     1.0810811   1.276355047e-02
     1.0809642   1.277541862e-02
     1.0808474   1.276525210e-02
     1.0807306   1.276570756e-02
     1.0806138   1.276659356e-02
     1.0804970   1.276982260e-02
     1.0803803   1.276578826e-02
     1.0802636   1.280232586e-02
     1.0801469   1.282943054e-02
     1.0800302   1.277381601e-02
     1.0799136   1.279317772e-02
     1.0797970   1.278933597e-02
     1.0796804   1.276371332e-02
     1.0795639   1.276674466e-02
     1.0794473   1.278354691e-02
     1.0793308   1.276359201e-02
     1.0792143   1.276394722e-02
     1.0790979   1.276202955e-02
     1.0789814   1.276292096e-02
     1.0788650   1.276319624e-02
     1.0787487   1.276467779e-02
     1.0786323   1.277250029e-02
     1.0785160   1.280824485e-02
     1.0783997   1.278060173e-02
     1.0782834   1.277327726e-02
     1.0781671   1.277374501e-02
     1.0780509   1.277202559e-02
     1.0779347   1.276372439e-02
     1.0778185   1.276251602e-02
     1.0777023   1.276752363e-02
     1.0775862   1.284603117e-02
     1.0774701   1.279216729e-02
     1.0773540   1.276590280e-02
     1.0772380   1.276521530e-02
     1.0771219   1.276589619e-02
     1.0770059   1.276970637e-02
     1.0768899   1.276459110e-02
     1.0767740   1.277465900e-02
     1.0766581   1.276433423e-02
     1.0765421   1.276552929e-02
     1.0764263   1.277920267e-02
     1.0763104   1.278616506e-02
     1.0761946   1.276957952e-02
     1.0760788   1.277108471e-02
     1.0759630   1.276260292e-02
     1.0758472   1.276667444e-02
     1.0757315   1.276589884e-02
     1.0756158   1.276304127e-02
     1.0755001   1.276344478e-02
     1.0753844   1.276410012e-02
     1.0752688   1.285271927e-02
     1.0751532   1.277752337e-02
     1.0750376   1.276752182e-02
     1.0749221   1.277901979e-02
     1.0748065   1.277273679e-02
     1.0746910   1.277507216e-02
     1.0745755   1.277027032e-02
     1.0744601   1.280071094e-02
     1.0743446   1.276233243e-02
     1.0742292   1.279704706e-02
     1.0741139   1.276319955e-02
     1.0739985   1.276362358e-02
     1.0738832   1.276193235e-02
     1.0737679   1.276190987e-02
     1.0736526   1.276231867e-02
     1.0735373   1.276261635e-02
     1.0734221   1.276191589e-02
     1.0733069   1.276229858e-02
     1.0731917   1.276696472e-02
     1.0730765   1.276653864e-02
     1.0729614   1.278114639e-02
     1.0728463   1.276277357e-02
     1.0727312   1.276426462e-02
     1.0726161   1.278120417e-02
     1.0725011   1.277148874e-02
     1.0723861   1.278539057e-02
     1.0722711   1.277687402e-02
     1.0721561   1.276497873e-02
     1.0720412   1.276505203e-02
     1.0719263   1.285359194e-02
     1.0718114   1.276845365e-02
     1.0716965   1.276551028e-02
     1.0715817   1.277414384e-02
     1.0714668   1.277174218e-02
     1.0713520   1.276209552e-02
     1.0712373   1.276220563e-02
     1.0711225   1.278077491e-02
     1.0710078   1.276436656e-02
     1.0708931   1.280475962e-02
     1.0707785   1.276311753e-02
     1.0706638   1.278141213e-02
     1.0705492   1.276208152e-02
     1.0704346   1.276214957e-02
     1.0703200   1.276449308e-02
     1.0702055   1.277240285e-02
     1.0700910   1.276418099e-02
     1.0699765   1.278727668e-02
     1.0698620   1.283164398e-02
     1.0697475   1.276235913e-02
     1.0696331   1.276278380e-02
     1.0695187   1.277112112e-02
     1.0694043   1.277901198e-02
     1.0692900   1.276596790e-02
     1.0691757   1.277078114e-02
     1.0690614   1.276180479e-02
     1.0689471   1.280185623e-02
     1.0688328   1.276222952e-02
     1.0687186   1.277189135e-02
     1.0686044   1.276539699e-02
     1.0684902   1.276296035e-02
     1.0683761   1.281316587e-02
     1.0682619   1.277940556e-02
     1.0681478   1.276252552e-02
     1.0680337   1.276757085e-02
     1.0679197   1.284174911e-02
     1.0678057   1.276238083e-02
     1.0676917   1.276488730e-02
     1.0675777   1.277014063e-02
     1.0674637   1.276525614e-02
     1.0673498   1.276692488e-02
     1.0672359   1.278580604e-02
     1.0671220   1.277779949e-02
     1.0670081   1.277202038e-02
     1.0668943   1.276423900e-02
     1.0667805   1.279081890e-02
     1.0666667   1.276212271e-02
     1.0665529   1.279697321e-02
     1.0664392   1.277528375e-02
     1.0663254   1.276428908e-02
     1.0662117   1.277035138e-02
     1.0660981   1.279779161e-02
     1.0659844   1.276182703e-02
     1.0658708   1.276769917e-02
     1.0657572   1.276218745e-02
     1.0656436   1.276193728e-02
     1.0655301   1.276832635e-02
     1.0654166   1.276199343e-02
     1.0653031   1.278955520e-02
     1.0651896   1.282580628e-02
     1.0650762   1.281678978e-02
     1.0649627   1.276322694e-02
     1.0648493   1.276280443e-02
     1.0647359   1.287228217e-02
     1.0646226   1.276956459e-02
     1.0645093   1.276469307e-02
     1.0643960   1.276180743e-02
     1.0642827   1.276472218e-02
     1.0641694   1.278860137e-02
     1.0640562   1.276203477e-02
     1.0639430   1.276211218e-02
     1.0638298   1.276563230e-02
     1.0637166   1.276205527e-02
     1.0636035   1.276175140e-02
     1.0634904   1.276899601e-02
     1.0633773   1.281342244e-02
     1.0632642   1.276220881e-02
     1.0631512   1.281763464e-02
     1.0630382   1.278096376e-02
     1.0629252   1.276343603e-02
     1.0628122   1.276802529e-02
     1.0626993   1.276707411e-02
     1.0625863   1.276443888e-02
     1.0624734   1.276388604e-02
     1.0623606   1.276661082e-02
     1.0622477   1.276229928e-02
     1.0621349   1.276207965e-02
     1.0620221   1.276275384e-02
     1.0619093   1.276263894e-02
     1.0617966   1.276350947e-02
     1.0616838   1.276218649e-02
     1.0615711   1.277294583e-02
     1.0614584   1.276180563e-02
     1.0613458   1.276177845e-02
     1.0612332   1.276213482e-02
     1.0611205   1.276794496e-02
     1.0610080   1.276201186e-02
     1.0608954   1.278284770e-02
     1.0607829   1.276194058e-02
     1.0606703   1.278320518e-02
     1.0605579   1.276369682e-02
     1.0604454   1.277198673e-02
     1.0603329   1.276461923e-02
     1.0602205   1.277571512e-02
     1.0601081   1.276193214e-02
     1.0599958   1.276601768e-02
     1.0598834   1.277347960e-02
     1.0597711   1.277167579e-02
     1.0596588   1.276234482e-02
     1.0595465   1.276211220e-02
     1.0594343   1.276175832e-02
     1.0593220   1.278103932e-02
     1.0592098   1.276193037e-02
     1.0590976   1.276843837e-02
     1.0589855   1.276265252e-02
     1.0588734   1.276192941e-02
     1.0587612   1.276826045e-02
     1.0586492   1.277063786e-02
     1.0585371   1.276203988e-02
     1.0584251   1.283342551e-02
     1.0583130   1.276308471e-02
     1.0582011   1.276232283e-02
     1.0580891   1.283857177e-02
     1.0579771   1.276255159e-02
     1.0578652   1.276379130e-02
     1.0577533   1.276205840e-02
     1.0576415   1.280409321e-02
     1.0575296   1.276402360e-02
     1.0574178   1.278745940e-02
     1.0573060   1.276273469e-02
     1.0571942   1.276220118e-02
     1.0570825   1.276846732e-02
     1.0569707   1.276175469e-02
     1.0568590   1.276167940e-02
     1.0567473   1.276333010e-02
     1.0566357   1.276231512e-02
     1.0565240   1.276193295e-02
     1.0564124   1.276217781e-02
     1.0563008   1.276167127e-02
     1.0561893   1.276231932e-02
     1.0560777   1.276241888e-02
     1.0559662   1.277847584e-02
     1.0558547   1.276336107e-02
     1.0557432   1.282328882e-02
     1.0556318   1.276208074e-02
     1.0555204   1.276206629e-02
     1.0554090   1.278630156e-02
     1.0552976   1.276183680e-02
     1.0551862   1.276206988e-02
     1.0550749   1.276274170e-02
     1.0549636   1.276179679e-02
     1.0548523   1.276186081e-02
     1.0547411   1.276213276e-02
     1.0546298   1.276524044e-02
     1.0545186   1.279134405e-02
     1.0544074   1.276176921e-02
     1.0542963   1.276173890e-02
     1.0541851   1.276173905e-02
     1.0540740   1.276551772e-02
     1.0539629   1.276642963e-02
     1.0538518   1.276257274e-02
     1.0537408   1.278948637e-02
     1.0536298   1.276245574e-02
     1.0535188   1.277016207e-02
     1.0534078   1.276299177e-02
     1.0532968   1.276178501e-02
     1.0531859   1.281024136e-02
     1.0530750   1.276177009e-02
     1.0529641   1.276179339e-02
     1.0528532   1.276645139e-02
     1.0527424   1.276185544e-02
     1.0526316   1.277242443e-02
     1.0525208   1.276197075e-02
     1.0524100   1.277754331e-02
     1.0522993   1.276173283e-02
     1.0521886   1.276173339e-02
     1.0520779   1.276598261e-02
     1.0519672   1.276203351e-02
     1.0518565   1.276184799e-02
     1.0517459   1.276198530e-02
     1.0516353   1.276212978e-02
     1.0515247   1.276544704e-02
     1.0514142   1.277353197e-02
     1.0513036   1.276523538e-02
     1.0511931   1.276191290e-02
     1.0510826   1.276196803e-02
     1.0509721   1.276251646e-02
     1.0508617   1.276176838e-02
     1.0507513   1.280452576e-02
     1.0506409   1.276177314e-02
     1.0505305   1.276347987e-02
     1.0504202   1.276259578e-02
     1.0503098   1.282202194e-02
     1.0501995   1.276184954e-02
     1.0500893   1.276172018e-02
     1.0499790   1.279712578e-02
     1.0498688   1.276218088e-02
     1.0497586   1.276193524e-02
     1.0496484   1.276170588e-02
     1.0495382   1.280450691e-02
     1.0494281   1.276217049e-02
     1.0493179   1.276170303e-02
     1.0492078   1.276177427e-02
     1.0490978   1.279817140e-02
     1.0489877   1.276193682e-02
     1.0488777   1.276210725e-02
     1.0487677   1.278412023e-02
     1.0486577   1.276192479e-02
     1.0485478   1.276229931e-02
     1.0484378   1.276170701e-02
     1.0483279   1.276630738e-02
     1.0482180   1.276184228e-02
     1.0481082   1.276437636e-02
     1.0479983   1.276223592e-02
     1.0478885   1.276170673e-02
     1.0477787   1.276166771e-02
     1.0476689   1.276452910e-02
     1.0475592   1.276280291e-02
     1.0474495   1.276876633e-02
     1.0473398   1.276196319e-02
     1.0472301   1.276189686e-02
     1.0471204   1.279569553e-02
     1.0470108   1.276176506e-02
     1.0469012   1.276212060e-02
     1.0467916   1.276991454e-02
     1.0466820   1.276394654e-02
     1.0465725   1.276183091e-02
     1.0464630   1.276210598e-02
     1.0463535   1.277226938e-02
     1.0462440   1.276999363e-02
     1.0461345   1.278726084e-02
     1.0460251   1.276303573e-02
     1.0459157   1.279247590e-02
     1.0458063   1.276807838e-02
     1.0456970   1.276247245e-02
     1.0455876   1.276283271e-02
     1.0454783   1.276179381e-02
     1.0453690   1.276180971e-02
     1.0452597   1.276175051e-02
     1.0451505   1.276182429e-02
     1.0450413   1.277026040e-02
     1.0449321   1.276235241e-02
     1.0448229   1.276202415e-02
     1.0447137   1.276371716e-02
     1.0446046   1.276214348e-02
     1.0444955   1.276183160e-02
     1.0443864   1.276206578e-02
     1.0442774   1.276200385e-02
     1.0441683   1.277206618e-02
     1.0440593   1.276711759e-02
     1.0439503   1.276183636e-02
     1.0438413   1.276192686e-02
     1.0437324   1.276192980e-02
     1.0436235   1.276415770e-02
     1.0435146   1.276363715e-02
     1.0434057   1.276390684e-02
     1.0432968   1.277057873e-02
     1.0431880   1.276167820e-02
     1.0430792   1.276170744e-02
     1.0429704   1.276196679e-02
     1.0428616   1.276194041e-02
     1.0427529   1.276173392e-02
     1.0426441   1.276167223e-02
     1.0425354   1.276275571e-02
     1.0424268   1.278401828e-02
     1.0423181   1.276266030e-02
     1.0422095   1.276181978e-02
     1.0421009   1.277773007e-02
     1.0419923   1.276187698e-02
     1.0418837   1.276174332e-02
     1.0417752   1.276171472e-02
     1.0416667   1.276196804e-02
     1.0415582   1.276189382e-02
     1.0414497   1.276205966e-02
     1.0413412   1.277368929e-02
     1.0412328   1.282154040e-02
     1.0411244   1.278229412e-02
     1.0410160   1.276192739e-02
     1.0409077   1.276166091e-02
     1.0407993   1.276195388e-02
     1.0406910   1.276427732e-02
     1.0405827   1.276227847e-02
     1.0404745   1.276214473e-02
     1.0403662   1.276185775e-02
     1.0402580   1.276166741e-02
     1.0401498   1.276183856e-02
     1.0400416   1.276259512e-02
     1.0399334   1.276217641e-02
     1.0398253   1.276369478e-02
     1.0397172   1.276203996e-02
     1.0396091   1.276290607e-02
     1.0395010   1.276190816e-02
     1.0393930   1.277068875e-02
     1.0392850   1.277499369e-02
     1.0391770   1.276180663e-02
     1.0390690   1.276175178e-02
     1.0389610   1.276219706e-02
     1.0388531   1.278481055e-02
     1.0387452   1.276214029e-02
     1.0386373   1.276235185e-02
     1.0385294   1.276885848e-02
     1.0384216   1.276370312e-02
     1.0383138   1.276188301e-02
     1.0382060   1.276173081e-02
     1.0380982   1.276180203e-02
     1.0379905   1.279699771e-02
     1.0378827   1.276603382e-02
     1.0377750   1.277873348e-02
     1.0376673   1.276184542e-02
     1.0375597   1.276218661e-02
     1.0374520   1.276174321e-02
     1.0373444   1.282534494e-02
     1.0372368   1.276178674e-02
     1.0371292   1.276171753e-02
     1.0370217   1.276165963e-02
     1.0369141   1.276171793e-02
     1.0368066   1.277249080e-02
     1.0366991   1.276346236e-02
     1.0365917   1.276194539e-02
     1.0364842   1.278102832e-02
     1.0363768   1.277568193e-02
     1.0362694   1.276172681e-02
     1.0361621   1.276520297e-02
     1.0360547   1.276435065e-02
     1.0359474   1.276199868e-02
     1.0358401   1.276179595e-02
     1.0357328   1.278373190e-02
     1.0356255   1.276189517e-02
     1.0355183   1.276178625e-02
     1.0354111   1.276286204e-02
     1.0353039   1.276189138e-02
     1.0351967   1.276169709e-02
     1.0350895   1.276697865e-02
     1.0349824   1.276236178e-02
     1.0348753   1.276339399e-02
     1.0347682   1.276221324e-02
     1.0346611   1.280273576e-02
     1.0345541   1.276715396e-02
     1.0344471   1.276171658e-02
     1.0343401   1.279678893e-02
     1.0342331   1.276364478e-02
     1.0341262   1.276166595e-02
     1.0340192   1.276200969e-02
     1.0339123   1.276195257e-02
     1.0338054   1.276270755e-02
     1.0336986   1.280032283e-02
     1.0335917   1.276254529e-02
     1.0334849   1.276196087e-02
     1.0333781   1.277206817e-02
     1.0332713   1.276185539e-02
     1.0331646   1.276175937e-02
     1.0330579   1.276172513e-02
     1.0329511   1.276406883e-02
     1.0328445   1.276200311e-02
     1.0327378   1.281755878e-02
     1.0326311   1.276202404e-02
     1.0325245   1.281168939e-02
     1.0324179   1.276178198e-02
     1.0323113   1.276196914e-02
     1.0322048   1.276169022e-02
     1.0320983   1.280864523e-02
     1.0319917   1.276170960e-02
     1.0318853   1.276223435e-02
     1.0317788   1.276712008e-02
     1.0316723   1.276211979e-02
     1.0315659   1.276516460e-02
     1.0314595   1.276742902e-02
     1.0313531   1.276492499e-02
     1.0312468   1.276194718e-02
     1.0311404   1.276208530e-02
     1.0310341   1.276200551e-02
     1.0309278   1.276503705e-02
     1.0308216   1.276295787e-02
     1.0307153   1.276393789e-02
     1.0306091   1.276183362e-02
     1.0305029   1.278807755e-02
     1.0303967   1.276172871e-02
     1.0302905   1.276181675e-02
     1.0301844   1.277860143e-02
     1.0300783   1.276389053e-02
     1.0299722   1.276312441e-02
     1.0298661   1.276182172e-02
     1.0297601   1.276183448e-02
     1.0296540   1.276209120e-02
     1.0295480   1.276184082e-02
     1.0294420   1.279764033e-02
     1.0293361   1.277347671e-02
     1.0292301   1.276181018e-02
     1.0291242   1.276209032e-02
     1.0290183   1.276173406e-02
     1.0289124   1.276300473e-02
     1.0288066   1.276380483e-02
     1.0287008   1.276715313e-02
     1.0285949   1.276823742e-02
     1.0284891   1.276196558e-02
     1.0283834   1.277280873e-02
     1.0282776   1.276172305e-02
     1.0281719   1.276167549e-02
     1.0280662   1.276168849e-02
     1.0279605   1.279936299e-02
     1.0278549   1.276376720e-02
     1.0277492   1.276249064e-02
     1.0276436   1.276299361e-02
     1.0275380   1.276715243e-02
     1.0274324   1.279272761e-02
     1.0273269   1.276717840e-02
     1.0272214   1.276211869e-02
     1.0271159   1.276308067e-02
     1.0270104   1.276223395e-02
     1.0269049   1.280972365e-02
     1.0267995   1.276186911e-02
     1.0266940   1.276216465e-02
     1.0265886   1.276169732e-02
     1.0264833   1.276182641e-02
     1.0263779   1.276478459e-02
     1.0262726   1.276397621e-02
     1.0261673   1.276186517e-02
     1.0260620   1.276410638e-02
     1.0259567   1.276173594e-02
     1.0258515   1.276354765e-02
     1.0257462   1.276499483e-02
     1.0256410   1.277397450e-02
     1.0255358   1.279061780e-02
     1.0254307   1.276185023e-02
     1.0253255   1.276266065e-02
     1.0252204   1.276231533e-02
     1.0251153   1.276179539e-02
     1.0250103   1.276338398e-02
     1.0249052   1.279327790e-02
     1.0248002   1.276203313e-02
     1.0246952   1.276314363e-02
     1.0245902   1.278037909e-02
     1.0244852   1.276290495e-02
     1.0243802   1.276195603e-02
     1.0242753   1.276187078e-02
     1.0241704   1.276189345e-02
     1.0240655   1.276787926e-02
     1.0239607   1.276465366e-02
     1.0238558   1.276612883e-02
     1.0237510   1.276460978e-02
     1.0236462   1.276249923e-02
     1.0235415   1.279366227e-02
     1.0234367   1.276923709e-02
